area_code,grid_row,grid_col,street_lamp_count,cctv_count,activity_count,footway_km,lit_yes_km,lit_tagged_km,streetlight_density,cctv_coverage,activity_density,footpath_quality,lit_share_score,lighting_score,crowd_density,osm_coverage,osm_evidence,infra_score
AREA-21-39,21,39,0,0,1,0.235,0.0,0.0,0.0,0.0,0.1294,0.0803,0.7238,0.7238,0.1294,0.2991,2.175,0.0803
AREA-22-00,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-01,22,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-02,22,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-03,22,3,0,0,0,0.1842,0.0,0.0,0.0,0.0,0.0,0.0638,0.7238,0.7238,0.0,0.169,0.921,0.0638
AREA-22-04,22,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-05,22,5,0,0,0,0.057,0.0,0.0,0.0,0.0,0.0,0.0204,0.7238,0.7238,0.0,0.0649,0.285,0.0204
AREA-22-06,22,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-07,22,7,0,0,0,0.1218,0.0,0.0,0.0,0.0,0.0,0.0429,0.7238,0.7238,0.0,0.1231,0.609,0.0429
AREA-22-08,22,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-09,22,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-10,22,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-11,22,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-12,22,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-13,22,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-14,22,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-15,22,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-16,22,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-17,22,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-18,22,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-19,22,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-20,22,20,0,0,11,0.0,0.0,0.0,0.0,0.0,0.5619,0.0,0.7238,0.7238,0.5619,0.6433,11.0,0.5
AREA-22-21,22,21,0,0,2,0.0,0.0,0.0,0.0,0.0,0.2175,0.0,0.7238,0.7238,0.2175,0.2844,2.0,0.5
AREA-22-22,22,22,0,0,32,0.0,0.0,0.0,0.0,0.0,0.8344,0.0,0.7238,0.7238,0.8344,0.9052,32.0,0.5
AREA-22-23,22,23,0,0,6,0.0,0.0,0.0,0.0,0.0,0.4222,0.0,0.7238,0.7238,0.4222,0.5038,6.0,0.5
AREA-22-24,22,24,0,0,11,0.0,0.0,0.0,0.0,0.0,0.5619,0.0,0.7238,0.7238,0.5619,0.6433,11.0,0.5
AREA-22-25,22,25,7,0,14,0.0,0.0,0.0,0.5076,0.0,0.6211,0.0,0.7238,0.6481,0.6211,0.8002,21.0,0.5076
AREA-22-26,22,26,0,0,27,0.0,0.0,0.0,0.0,0.0,0.7895,0.0,0.7238,0.7238,0.7895,0.8626,27.0,0.5
AREA-22-27,22,27,0,0,67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7238,0.7238,1.0,1.0,67.0,0.5
AREA-22-28,22,28,39,0,706,0.0,4.5181,4.5181,0.9867,0.0,1.0,0.0,0.95,0.9629,1.0,1.0,767.59,0.9867
AREA-22-29,22,29,11,0,11,0.0,0.2642,0.2642,0.6251,0.0,0.5619,0.0,0.7816,0.7268,0.5619,0.8262,23.321,0.6251
AREA-22-30,22,30,0,0,2,0.1923,0.0,0.0,0.0,0.0,0.2175,0.0664,0.7238,0.7238,0.2175,0.3564,2.962,0.0664
AREA-22-31,22,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-22-32,22,32,0,0,6,6.8384,0.0,0.0,0.0,0.0,0.4222,0.9991,0.7238,0.7238,0.4222,0.9626,40.192,0.9991
AREA-22-33,22,33,0,0,2,3.572,0.0,0.0,0.0,0.0,0.2175,0.7008,0.7238,0.7238,0.2175,0.7864,19.86,0.7008
AREA-22-34,22,34,0,0,7,2.4214,0.0,0.0,0.0,0.0,0.4563,0.5485,0.7238,0.7238,0.4563,0.7769,19.107,0.5485
AREA-22-35,22,35,0,0,20,7.8573,0.0544,0.0544,0.0,0.0,0.7115,1.0,0.7381,0.7381,0.7115,1.0,59.558,1.0
AREA-22-36,22,36,0,0,33,2.8778,0.4553,0.4553,0.0,0.0,0.8425,0.6135,0.8102,0.8102,0.8425,1.0,49.666,0.6135
AREA-22-37,22,37,0,0,33,1.0552,0.0,0.0,0.0,0.0,0.8425,0.2992,0.7238,0.7238,0.8425,0.9502,38.276,0.2992
AREA-22-38,22,38,0,0,11,0.8044,0.0,0.0,0.0,0.0,0.5619,0.2401,0.7238,0.7238,0.5619,0.7181,15.022,0.2401
AREA-22-39,22,39,0,0,23,5.4253,0.0,0.0,0.0,0.0,0.7476,0.8872,0.7238,0.7238,0.7476,1.0,50.126,0.8872
AREA-23-00,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-01,23,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-02,23,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-03,23,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-04,23,4,0,0,0,1.1048,0.0,0.0,0.0,0.0,0.0,0.3102,0.7238,0.7238,0.0,0.4855,5.524,0.3102
AREA-23-05,23,5,0,0,0,3.2741,0.0,0.0,0.0,0.0,0.0,0.6648,0.7238,0.7238,0.0,0.739,16.37,0.6648
AREA-23-06,23,6,0,0,0,0.5689,0.0,0.0,0.0,0.0,0.0,0.1789,0.7238,0.7238,0.0,0.3486,2.844,0.1789
AREA-23-07,23,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-08,23,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-09,23,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-10,23,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-11,23,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-12,23,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-13,23,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-14,23,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-15,23,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-16,23,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-17,23,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-18,23,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-19,23,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-20,23,20,0,0,13,0.0,0.2018,0.2018,0.0,0.0,0.6028,0.0,0.7702,0.7702,0.6028,0.7012,14.009,0.5
AREA-23-21,23,21,0,0,19,0.0,0.0,0.0,0.0,0.0,0.6983,0.0,0.7238,0.7238,0.6983,0.7755,19.0,0.5
AREA-23-22,23,22,0,0,19,0.0,0.0,0.0,0.0,0.0,0.6983,0.0,0.7238,0.7238,0.6983,0.7755,19.0,0.5
AREA-23-23,23,23,0,0,21,0.0,0.0,0.144,0.0,0.0,0.7241,0.0,0.6327,0.6327,0.7241,0.8085,21.72,0.5
AREA-23-24,23,24,1,0,46,0.0,0.3819,0.3819,0.1439,0.0,0.9314,0.0,0.8002,0.7543,0.9314,1.0,48.91,0.1439
AREA-23-25,23,25,0,0,17,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.7238,0.7238,0.67,0.7483,17.0,0.5
AREA-23-26,23,26,0,0,31,0.0,0.0,0.0,0.0,0.0,0.826,0.0,0.7238,0.7238,0.826,0.8972,31.0,0.5
AREA-23-27,23,27,1,0,6,0.0,0.0,0.0,0.1439,0.0,0.4222,0.0,0.7238,0.6832,0.4222,0.5383,7.0,0.1439
AREA-23-28,23,28,194,0,328,0.0,1.2404,1.2404,1.0,0.0,1.0,0.0,0.8767,0.9199,1.0,1.0,528.202,1.0
AREA-23-29,23,29,87,0,64,0.0,0.561,0.561,1.0,0.0,1.0,0.0,0.8231,0.885,1.0,1.0,153.805,1.0
AREA-23-30,23,30,0,0,12,0.6546,0.0,0.0,0.0,0.0,0.5831,0.2018,0.7238,0.7238,0.5831,0.7221,15.273,0.2018
AREA-23-31,23,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-23-32,23,32,0,0,1,1.64,0.0,0.0,0.0,0.0,0.1294,0.4183,0.7238,0.7238,0.1294,0.6012,9.2,0.4183
AREA-23-33,23,33,0,0,12,2.8384,0.0,0.0,0.0,0.0,0.5831,0.6081,0.7238,0.7238,0.5831,0.8551,26.192,0.6081
AREA-23-34,23,34,0,0,8,3.3892,0.0,0.0,0.0,0.0,0.4867,0.679,0.7238,0.7238,0.4867,0.8429,24.946,0.679
AREA-23-35,23,35,0,0,48,3.9042,0.0,0.0,0.0,0.0,0.9428,0.7386,0.7238,0.7238,0.9428,1.0,67.521,0.7386
AREA-23-36,23,36,0,0,16,7.8713,0.0,0.0,0.0,0.0,0.6546,1.0,0.7238,0.7238,0.6546,1.0,55.356,1.0
AREA-23-37,23,37,0,0,6,2.3165,0.0,0.0,0.0,0.0,0.4222,0.5325,0.7238,0.7238,0.4222,0.7565,17.582,0.5325
AREA-23-38,23,38,0,0,14,1.2756,0.0,0.0,0.0,0.0,0.6211,0.3468,0.7238,0.7238,0.6211,0.7928,20.378,0.3468
AREA-23-39,23,39,0,0,24,1.6555,0.0,0.0,0.0,0.0,0.7587,0.4212,0.7238,0.7238,0.7587,0.9073,32.278,0.4212
AREA-24-00,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-01,24,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-02,24,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-03,24,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-04,24,4,0,0,0,0.273,0.0,0.0,0.0,0.0,0.0,0.0923,0.7238,0.7238,0.0,0.2228,1.365,0.0923
AREA-24-05,24,5,0,0,0,0.0977,0.0,0.0,0.0,0.0,0.0,0.0346,0.7238,0.7238,0.0,0.103,0.488,0.0346
AREA-24-06,24,6,0,0,0,0.1779,0.0,0.0,0.0,0.0,0.0,0.0617,0.7238,0.7238,0.0,0.1647,0.89,0.0617
AREA-24-07,24,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-08,24,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-09,24,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-10,24,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-11,24,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-12,24,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-13,24,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-14,24,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-15,24,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-16,24,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-17,24,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-18,24,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-19,24,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-20,24,20,0,0,13,0.0,0.0,0.0,0.0,0.0,0.6028,0.0,0.7238,0.7238,0.6028,0.6832,13.0,0.5
AREA-24-21,24,21,0,0,151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7238,0.7238,1.0,1.0,151.0,0.5
AREA-24-22,24,22,2,0,56,0.0,0.0,0.0,0.2419,0.0,0.9845,0.0,0.7238,0.6563,0.9845,1.0,58.0,0.2419
AREA-24-23,24,23,1,0,17,0.0,0.0,0.0,0.1439,0.0,0.67,0.0,0.7238,0.6832,0.67,0.7623,18.0,0.1439
AREA-24-24,24,24,0,0,18,0.0,0.4455,0.4455,0.0,0.0,0.6845,0.0,0.809,0.809,0.6845,0.7909,20.228,0.5
AREA-24-25,24,25,0,0,14,0.0,3.3445,3.4207,0.0,0.0,0.6211,0.0,0.9203,0.9203,0.6211,0.898,31.104,0.5
AREA-24-26,24,26,0,0,68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7238,0.7238,1.0,1.0,68.0,0.5
AREA-24-27,24,27,3,0,155,0.0,0.0,0.0,0.3163,0.0,1.0,0.0,0.7238,0.6382,1.0,1.0,158.0,0.3163
AREA-24-28,24,28,0,0,26,0.0,0.0,0.0,0.0,0.0,0.7796,0.0,0.7238,0.7238,0.7796,0.8532,26.0,0.5
AREA-24-29,24,29,0,0,18,1.141,0.2679,0.5128,0.0,0.0,0.6845,0.3182,0.6556,0.6556,0.6845,0.8558,26.269,0.3182
AREA-24-30,24,30,0,0,25,1.8736,0.3079,0.3079,0.0,0.0,0.7694,0.4602,0.7889,0.7889,0.7694,0.9341,35.908,0.4602
AREA-24-31,24,31,0,0,1,0.0884,0.0,0.0,0.0,0.0,0.1294,0.0314,0.7238,0.7238,0.1294,0.2311,1.442,0.0314
AREA-24-32,24,32,0,0,3,0.548,0.0,0.0,0.0,0.0,0.2843,0.1731,0.7238,0.7238,0.2843,0.494,5.74,0.1731
AREA-24-33,24,33,0,0,8,0.9777,0.0,0.0,0.0,0.0,0.4867,0.2815,0.7238,0.7238,0.4867,0.6811,12.888,0.2815
AREA-24-34,24,34,0,0,2,1.0737,0.0,0.0,0.0,0.0,0.2175,0.3033,0.7238,0.7238,0.2175,0.55,7.369,0.3033
AREA-24-35,24,35,0,0,6,1.2161,0.0,0.0,0.0,0.0,0.4222,0.3343,0.7238,0.7238,0.4222,0.6656,12.08,0.3343
AREA-24-36,24,36,0,0,0,4.6599,0.0,0.0,0.0,0.0,0.0,0.8169,0.7238,0.7238,0.0,0.8259,23.3,0.8169
AREA-24-37,24,37,0,0,1,0.1652,0.0,0.0,0.0,0.0,0.1294,0.0575,0.7238,0.7238,0.1294,0.2689,1.826,0.0575
AREA-24-38,24,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-24-39,24,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-00,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-01,25,1,0,0,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0457,0.7238,0.7238,0.0,0.1296,0.65,0.0457
AREA-25-02,25,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-03,25,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-04,25,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-05,25,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-06,25,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-07,25,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-08,25,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-09,25,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-10,25,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-11,25,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-12,25,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-13,25,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-14,25,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-15,25,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-16,25,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-17,25,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-18,25,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-19,25,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-25-20,25,20,0,0,20,0.0,0.0,0.0,0.0,0.0,0.7115,0.0,0.7238,0.7238,0.7115,0.7882,20.0,0.5
AREA-25-21,25,21,0,0,59,0.0,0.0,0.0,0.0,0.0,0.9986,0.0,0.7238,0.7238,0.9986,1.0,59.0,0.5
AREA-25-22,25,22,8,0,125,0.0,2.1802,2.1802,0.5414,0.0,1.0,0.0,0.9132,0.7831,1.0,1.0,143.901,0.5414
AREA-25-23,25,23,0,0,36,0.0,0.4643,0.4643,0.0,0.0,0.8657,0.0,0.8114,0.8114,0.8657,0.9505,38.322,0.5
AREA-25-24,25,24,0,0,14,0.0,0.0,0.0,0.0,0.0,0.6211,0.0,0.7238,0.7238,0.6211,0.7011,14.0,0.5
AREA-25-25,25,25,9,0,181,0.0,4.2278,4.4866,0.5719,0.0,1.0,0.0,0.9025,0.7868,1.0,1.0,212.433,0.5719
AREA-25-26,25,26,25,0,45,0.0,0.8531,0.9099,0.8558,0.0,0.9254,0.0,0.8257,0.8363,0.9254,1.0,74.55,0.8558
AREA-25-27,25,27,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1294,0.0,0.7238,0.7238,0.1294,0.1794,1.0,0.5
AREA-25-28,25,28,0,0,13,0.0,0.0,2.2332,0.0,0.0,0.6028,0.0,0.2239,0.2239,0.6028,0.835,24.166,0.5
AREA-25-29,25,29,0,0,29,0.1025,0.1025,0.9284,0.0,0.0,0.8083,0.0363,0.4285,0.4285,0.8083,0.9215,34.154,0.0363
AREA-25-30,25,30,0,0,1,0.271,0.1509,0.1509,0.0,0.0,0.1294,0.0917,0.76,0.76,0.1294,0.3659,3.11,0.0917
AREA-25-31,25,31,0,0,0,0.2696,0.0,0.0,0.0,0.0,0.0,0.0912,0.7238,0.7238,0.0,0.221,1.348,0.0912
AREA-25-32,25,32,0,0,0,0.8304,0.0,0.0,0.0,0.0,0.0,0.2465,0.7238,0.7238,0.0,0.4244,4.152,0.2465
AREA-25-33,25,33,0,0,0,0.4255,0.0,0.0,0.0,0.0,0.0,0.1384,0.7238,0.7238,0.0,0.2952,2.128,0.1384
AREA-25-34,25,34,0,0,2,1.9313,0.0,0.0,0.0,0.0,0.2175,0.4701,0.7238,0.7238,0.2175,0.6571,11.656,0.4701
AREA-25-35,25,35,0,0,0,1.2076,0.0,0.0,0.0,0.0,0.0,0.3325,0.7238,0.7238,0.0,0.5052,6.038,0.3325
AREA-25-36,25,36,0,0,0,0.2305,0.0,0.0,0.0,0.0,0.0,0.0788,0.7238,0.7238,0.0,0.1985,1.152,0.0788
AREA-25-37,25,37,0,0,0,0.0367,0.0,0.0,0.0,0.0,0.0,0.0132,0.7238,0.7238,0.0,0.0436,0.184,0.0132
AREA-25-38,25,38,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1294,0.0,0.7238,0.7238,0.1294,0.1794,1.0,0.5
AREA-25-39,25,39,0,0,2,0.0,0.0,0.0,0.0,0.0,0.2175,0.0,0.7238,0.7238,0.2175,0.2844,2.0,0.5
AREA-26-00,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-01,26,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-02,26,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-03,26,3,2,0,0,0.0,0.0,0.0,0.2419,0.0,0.0,0.0,0.7238,0.6563,0.0,0.2844,2.0,0.2419
AREA-26-04,26,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-05,26,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-06,26,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-07,26,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-08,26,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-09,26,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-10,26,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-11,26,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-12,26,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-13,26,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-14,26,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-15,26,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-16,26,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-17,26,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-18,26,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-19,26,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-26-20,26,20,0,0,42,0.0,0.214,0.214,0.0,0.0,0.9069,0.0,0.7725,0.7725,0.9069,0.9801,43.07,0.5
AREA-26-21,26,21,0,0,45,0.0,0.4509,0.4509,0.0,0.0,0.9254,0.0,0.8097,0.8097,0.9254,1.0,47.254,0.5
AREA-26-22,26,22,0,0,23,0.0,0.5695,0.5695,0.0,0.0,0.7476,0.0,0.824,0.824,0.7476,0.8518,25.848,0.5
AREA-26-23,26,23,0,0,7,0.0,0.0,0.0,0.0,0.0,0.4563,0.0,0.7238,0.7238,0.4563,0.5383,7.0,0.5
AREA-26-24,26,24,0,0,56,0.0,0.0,0.0,0.0,0.0,0.9845,0.0,0.7238,0.7238,0.9845,1.0,56.0,0.5
AREA-26-25,26,25,0,0,248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7238,0.7238,1.0,1.0,248.0,0.5
